,username,party,mentioned_user,mentioned_party,Label
24921,stephanthomae, FDP,marcobuschmann, FDP,NOT
24922,stephanthomae, FDP,marcobuschmann, FDP,NOT
24923,stephanthomae, FDP,marcobuschmann, FDP,NOT
24924,stephanthomae, FDP,marcobuschmann, FDP,NOT
24925,stephanthomae, FDP,marcobuschmann, FDP,NOT
24926,stephanthomae, FDP,marcobuschmann, FDP,NOT
24927,stephanthomae, FDP,marcobuschmann, FDP,NOT
24928,stephanthomae, FDP,marcobuschmann, FDP,NOT
24929,stephanthomae, FDP,marcobuschmann, FDP,NOT
24930,stephanthomae, FDP,olafscholz, SPD,NOT
24931,stephanthomae, FDP,olafscholz, SPD,NOT
24932,stephanthomae, FDP,olafscholz, SPD,NOT
24933,stephanthomae, FDP,starkwatzinger, FDP,NOT
24934,stephanthomae, FDP,swagenknecht, Die Linke,NOT
24935,stephanthomae, FDP,swagenknecht, Die Linke,NOT
24936,stephanthomae, FDP,rbrinkhaus, CDU/CSU,NOT
24937,stephanthomae, FDP,rbrinkhaus, CDU/CSU,NOT
24938,stephanthomae, FDP,rbrinkhaus, CDU/CSU,NOT
24939,stephanthomae, FDP,n_roettgen, CDU/CSU,NOT
24940,stephanthomae, FDP,heikomaas, SPD,NOT
24941,stephanthomae, FDP,baerbelbas, SPD,NOT
24942,stephanthomae, FDP,paulziemiak, CDU/CSU,NOT
24943,stephanthomae, FDP,eskensaskia, SPD,NOT
24944,stephanthomae, FDP,eskensaskia, SPD,NOT
24945,stephanthomae, FDP,konstantinnotz, Bündnis 90/Die Grünen,NOT
24946,stephanthomae, FDP,konstantinnotz, Bündnis 90/Die Grünen,NOT
24947,stephanthomae, FDP,wissing, FDP,NOT
24948,stephanthomae, FDP,wissing, FDP,NOT
24949,stephanthomae, FDP,wissing, FDP,NOT
24950,stephanthomae, FDP,wissing, FDP,NOT
24951,stephanthomae, FDP,wissing, FDP,NOT
24952,stephanthomae, FDP,wissing, FDP,NOT
24953,stephanthomae, FDP,wissing, FDP,NOT
24954,stephanthomae, FDP,johannesvogel, FDP,NOT
24955,stephanthomae, FDP,konstantinkuhle, FDP,NOT
24956,stephanthomae, FDP,konstantinkuhle, FDP,NOT
24957,stephanthomae, FDP,konstantinkuhle, FDP,NOT
24958,stephanthomae, FDP,petrapaumahe, Die Linke,NOT
24959,stephanthomae, FDP,ullmannmdb, FDP,NOT
24960,stephanthomae, FDP,schneidercar, SPD,NOT
24961,stephanthomae, FDP,jm_luczak, CDU/CSU,NOT
24962,stephanthomae, FDP,larsklingbeil, SPD,NOT
24963,stephanthomae, FDP,larsklingbeil, SPD,NOT
24964,stephanthomae, FDP,larsklingbeil, SPD,NOT
24965,stephanthomae, FDP,koehler_fdp, FDP,NOT
24966,stephanthomae, FDP,djirsarai, FDP,NOT
24967,stephanthomae, FDP,nicole_ae_bauer, FDP,NOT
24968,stephanthomae, FDP,gydej, FDP,NOT
24969,stephanthomae, FDP,gydej, FDP,NOT
24970,stephanthomae, FDP,dfoest, FDP,NOT
24971,stephanthomae, FDP,dfoest, FDP,NOT
24972,stephanthomae, FDP,danielakluckert, FDP,NOT
24973,stephanthomae, FDP,katrinhelling, FDP,NOT
24974,stephanthomae, FDP,filizgreen, Bündnis 90/Die Grünen,NOT
24975,stephanthomae, FDP,hakandemirnk, SPD,NOT
24976,stephanthomae, FDP,hoffmannforest, FDP,NOT
24977,wissing, FDP,karl_lauterbach, SPD,NOT
24978,wissing, FDP,karl_lauterbach, SPD,NOT
24979,wissing, FDP,karl_lauterbach, SPD,NOT
24980,wissing, FDP,c_lindner, FDP,NOT
24981,wissing, FDP,c_lindner, FDP,NOT
24982,wissing, FDP,c_lindner, FDP,NOT
24983,wissing, FDP,c_lindner, FDP,NOT
24984,wissing, FDP,c_lindner, FDP,NOT
24985,wissing, FDP,c_lindner, FDP,NOT
24986,wissing, FDP,c_lindner, FDP,NOT
24987,wissing, FDP,c_lindner, FDP,NOT
24988,wissing, FDP,c_lindner, FDP,NOT
24989,wissing, FDP,c_lindner, FDP,NOT
24990,wissing, FDP,c_lindner, FDP,NOT
24991,wissing, FDP,c_lindner, FDP,NOT
24992,wissing, FDP,c_lindner, FDP,NOT
24993,wissing, FDP,c_lindner, FDP,NOT
24994,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
24995,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
24996,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
24997,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
24998,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
24999,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
25000,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
25001,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
25002,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
25003,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
25004,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
25005,wissing, FDP,_friedrichmerz, CDU/CSU,NOT
25006,wissing, FDP,christianduerr, FDP,NOT
25007,wissing, FDP,marcobuschmann, FDP,NOT
25008,wissing, FDP,olafscholz, SPD,NOT
25009,wissing, FDP,olafscholz, SPD,NOT
25010,wissing, FDP,olafscholz, SPD,NOT
25011,wissing, FDP,olafscholz, SPD,NOT
25012,wissing, FDP,olafscholz, SPD,NOT
25013,wissing, FDP,olafscholz, SPD,NOT
25014,wissing, FDP,olafscholz, SPD,NOT
25015,wissing, FDP,olafscholz, SPD,NOT
25016,wissing, FDP,olafscholz, SPD,NOT
25017,wissing, FDP,olafscholz, SPD,NOT
25018,wissing, FDP,olafscholz, SPD,NOT
25019,wissing, FDP,olafscholz, SPD,NOT
25020,wissing, FDP,olafscholz, SPD,NOT
25021,wissing, FDP,olafscholz, SPD,NOT
25022,wissing, FDP,olafscholz, SPD,NOT
25023,wissing, FDP,olafscholz, SPD,NOT
25024,wissing, FDP,jensspahn, CDU/CSU,NOT
25025,wissing, FDP,jensspahn, CDU/CSU,NOT
25026,wissing, FDP,jensspahn, CDU/CSU,NOT
25027,wissing, FDP,jensspahn, CDU/CSU,NOT
25028,wissing, FDP,jensspahn, CDU/CSU,NOT
25029,wissing, FDP,jensspahn, CDU/CSU,NOT
25030,wissing, FDP,jensspahn, CDU/CSU,NOT
25031,wissing, FDP,jensspahn, CDU/CSU,NOT
25032,wissing, FDP,jensspahn, CDU/CSU,NOT
25033,wissing, FDP,jensspahn, CDU/CSU,NOT
25034,wissing, FDP,jensspahn, CDU/CSU,NOT
25035,wissing, FDP,jensspahn, CDU/CSU,NOT
25036,wissing, FDP,ria_schroeder, FDP,NOT
25037,wissing, FDP,rbrinkhaus, CDU/CSU,NOT
25038,wissing, FDP,rbrinkhaus, CDU/CSU,NOT
25039,wissing, FDP,rbrinkhaus, CDU/CSU,NOT
25040,wissing, FDP,rbrinkhaus, CDU/CSU,NOT
25041,wissing, FDP,rbrinkhaus, CDU/CSU,NOT
25042,wissing, FDP,n_roettgen, CDU/CSU,NOT
25043,wissing, FDP,n_roettgen, CDU/CSU,NOT
25044,wissing, FDP,n_roettgen, CDU/CSU,NOT
25045,wissing, FDP,heikomaas, SPD,NOT
25046,wissing, FDP,eskensaskia, SPD,NOT
25047,wissing, FDP,eskensaskia, SPD,NOT
25048,wissing, FDP,eskensaskia, SPD,NOT
25049,wissing, FDP,eskensaskia, SPD,NOT
25050,wissing, FDP,eskensaskia, SPD,NOT
25051,wissing, FDP,eskensaskia, SPD,NOT
25052,wissing, FDP,eskensaskia, SPD,NOT
25053,wissing, FDP,olliluksic, FDP,NOT
25054,wissing, FDP,konstantinkuhle, FDP,NOT
25055,wissing, FDP,ullmannmdb, FDP,NOT
25056,wissing, FDP,larsklingbeil, SPD,NOT
25057,wissing, FDP,larsklingbeil, SPD,NOT
25058,wissing, FDP,larsklingbeil, SPD,NOT
25059,wissing, FDP,koehler_fdp, FDP,NOT
25060,wissing, FDP,koehler_fdp, FDP,NOT
25061,wissing, FDP,koehler_fdp, FDP,NOT
25062,wissing, FDP,koehler_fdp, FDP,NOT
25063,wissing, FDP,hubertus_heil, SPD,NOT
25064,wissing, FDP,brihasselmann, Bündnis 90/Die Grünen,NOT
25065,wissing, FDP,nicole_ae_bauer, FDP,NOT
25066,wissing, FDP,mikellner, Bündnis 90/Die Grünen,NOT
25067,wissing, FDP,gerohocker, FDP,NOT
25068,wissing, FDP,josteiniger, CDU/CSU,NOT
25069,wissing, FDP,groehe, CDU/CSU,NOT
25070,wissing, FDP,meister_schafft, CDU/CSU,NOT
25071,wissing, FDP,manuelhoeferlin, FDP,NOT
25072,wissing, FDP,carina_konrad, FDP,NOT
25073,meyer_fdp, FDP,karl_lauterbach, SPD,NOT
25074,meyer_fdp, FDP,mastrackzi, FDP,NOT
25075,meyer_fdp, FDP,c_lindner, FDP,NOT
25076,meyer_fdp, FDP,c_lindner, FDP,NOT
25077,meyer_fdp, FDP,c_lindner, FDP,NOT
25078,meyer_fdp, FDP,c_lindner, FDP,NOT
25079,meyer_fdp, FDP,c_lindner, FDP,NOT
25080,meyer_fdp, FDP,c_lindner, FDP,NOT
25081,meyer_fdp, FDP,c_lindner, FDP,NOT
25082,meyer_fdp, FDP,c_lindner, FDP,NOT
25083,meyer_fdp, FDP,c_lindner, FDP,NOT
25084,meyer_fdp, FDP,c_lindner, FDP,NOT
25085,meyer_fdp, FDP,c_lindner, FDP,HOF
25086,meyer_fdp, FDP,c_lindner, FDP,NOT
25087,meyer_fdp, FDP,c_lindner, FDP,NOT
25088,meyer_fdp, FDP,c_lindner, FDP,NOT
25089,meyer_fdp, FDP,c_lindner, FDP,NOT
25090,meyer_fdp, FDP,c_lindner, FDP,NOT
25091,meyer_fdp, FDP,c_lindner, FDP,NOT
25092,meyer_fdp, FDP,c_lindner, FDP,NOT
25093,meyer_fdp, FDP,c_lindner, FDP,NOT
25094,meyer_fdp, FDP,c_lindner, FDP,NOT
25095,meyer_fdp, FDP,c_lindner, FDP,NOT
25096,meyer_fdp, FDP,c_lindner, FDP,NOT
25097,meyer_fdp, FDP,c_lindner, FDP,NOT
25098,meyer_fdp, FDP,c_lindner, FDP,NOT
25099,meyer_fdp, FDP,c_lindner, FDP,NOT
25100,meyer_fdp, FDP,c_lindner, FDP,NOT
25101,meyer_fdp, FDP,c_lindner, FDP,NOT
25102,meyer_fdp, FDP,c_lindner, FDP,NOT
25103,meyer_fdp, FDP,c_lindner, FDP,NOT
25104,meyer_fdp, FDP,c_lindner, FDP,NOT
25105,meyer_fdp, FDP,c_lindner, FDP,NOT
25106,meyer_fdp, FDP,c_lindner, FDP,HOF
25107,meyer_fdp, FDP,c_lindner, FDP,NOT
25108,meyer_fdp, FDP,c_lindner, FDP,NOT
25109,meyer_fdp, FDP,c_lindner, FDP,NOT
25110,meyer_fdp, FDP,c_lindner, FDP,NOT
25111,meyer_fdp, FDP,c_lindner, FDP,NOT
25112,meyer_fdp, FDP,c_lindner, FDP,NOT
25113,meyer_fdp, FDP,c_lindner, FDP,NOT
25114,meyer_fdp, FDP,c_lindner, FDP,NOT
25115,meyer_fdp, FDP,c_lindner, FDP,NOT
25116,meyer_fdp, FDP,c_lindner, FDP,NOT
25117,meyer_fdp, FDP,c_lindner, FDP,NOT
25118,meyer_fdp, FDP,c_lindner, FDP,NOT
25119,meyer_fdp, FDP,c_lindner, FDP,NOT
25120,meyer_fdp, FDP,c_lindner, FDP,NOT
25121,meyer_fdp, FDP,c_lindner, FDP,NOT
25122,meyer_fdp, FDP,c_lindner, FDP,NOT
25123,meyer_fdp, FDP,c_lindner, FDP,NOT
25124,meyer_fdp, FDP,c_lindner, FDP,NOT
25125,meyer_fdp, FDP,c_lindner, FDP,NOT
25126,meyer_fdp, FDP,c_lindner, FDP,NOT
25127,meyer_fdp, FDP,c_lindner, FDP,NOT
25128,meyer_fdp, FDP,c_lindner, FDP,NOT
25129,meyer_fdp, FDP,c_lindner, FDP,NOT
25130,meyer_fdp, FDP,c_lindner, FDP,NOT
25131,meyer_fdp, FDP,c_lindner, FDP,NOT
25132,meyer_fdp, FDP,c_lindner, FDP,NOT
25133,meyer_fdp, FDP,c_lindner, FDP,NOT
25134,meyer_fdp, FDP,c_lindner, FDP,NOT
25135,meyer_fdp, FDP,c_lindner, FDP,NOT
25136,meyer_fdp, FDP,c_lindner, FDP,NOT
25137,meyer_fdp, FDP,c_lindner, FDP,NOT
25138,meyer_fdp, FDP,c_lindner, FDP,NOT
25139,meyer_fdp, FDP,c_lindner, FDP,NOT
25140,meyer_fdp, FDP,c_lindner, FDP,NOT
25141,meyer_fdp, FDP,c_lindner, FDP,NOT
25142,meyer_fdp, FDP,c_lindner, FDP,NOT
25143,meyer_fdp, FDP,c_lindner, FDP,NOT
25144,meyer_fdp, FDP,c_lindner, FDP,NOT
25145,meyer_fdp, FDP,c_lindner, FDP,NOT
25146,meyer_fdp, FDP,c_lindner, FDP,NOT
25147,meyer_fdp, FDP,c_lindner, FDP,NOT
25148,meyer_fdp, FDP,c_lindner, FDP,NOT
25149,meyer_fdp, FDP,c_lindner, FDP,NOT
25150,meyer_fdp, FDP,c_lindner, FDP,NOT
25151,meyer_fdp, FDP,c_lindner, FDP,NOT
25152,meyer_fdp, FDP,c_lindner, FDP,NOT
25153,meyer_fdp, FDP,c_lindner, FDP,NOT
25154,meyer_fdp, FDP,gregorgysi, Die Linke,NOT
25155,meyer_fdp, FDP,florian_toncar, FDP,NOT
25156,meyer_fdp, FDP,christianduerr, FDP,NOT
25157,meyer_fdp, FDP,christianduerr, FDP,NOT
25158,meyer_fdp, FDP,christianduerr, FDP,NOT
25159,meyer_fdp, FDP,christianduerr, FDP,NOT
25160,meyer_fdp, FDP,christianduerr, FDP,NOT
25161,meyer_fdp, FDP,christianduerr, FDP,NOT
25162,meyer_fdp, FDP,christianduerr, FDP,NOT
25163,meyer_fdp, FDP,christianduerr, FDP,NOT
25164,meyer_fdp, FDP,christianduerr, FDP,NOT
25165,meyer_fdp, FDP,christianduerr, FDP,NOT
25166,meyer_fdp, FDP,christianduerr, FDP,NOT
25167,meyer_fdp, FDP,christianduerr, FDP,HOF
25168,meyer_fdp, FDP,christianduerr, FDP,NOT
25169,meyer_fdp, FDP,christianduerr, FDP,NOT
25170,meyer_fdp, FDP,christianduerr, FDP,NOT
25171,meyer_fdp, FDP,christianduerr, FDP,NOT
25172,meyer_fdp, FDP,christianduerr, FDP,NOT
25173,meyer_fdp, FDP,christianduerr, FDP,NOT
25174,meyer_fdp, FDP,christianduerr, FDP,NOT
25175,meyer_fdp, FDP,lindateuteberg, FDP,NOT
25176,meyer_fdp, FDP,lindateuteberg, FDP,NOT
25177,meyer_fdp, FDP,dietmarbartsch, Die Linke,NOT
25178,meyer_fdp, FDP,dietmarbartsch, Die Linke,NOT
25179,meyer_fdp, FDP,dietmarbartsch, Die Linke,NOT
25180,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25181,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25182,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25183,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25184,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25185,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25186,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25187,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25188,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25189,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25190,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25191,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25192,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25193,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25194,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25195,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25196,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25197,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25198,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25199,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25200,meyer_fdp, FDP,marcobuschmann, FDP,NOT
25201,meyer_fdp, FDP,olafscholz, SPD,NOT
25202,meyer_fdp, FDP,olafscholz, SPD,NOT
25203,meyer_fdp, FDP,olafscholz, SPD,NOT
25204,meyer_fdp, FDP,olafscholz, SPD,NOT
25205,meyer_fdp, FDP,olafscholz, SPD,NOT
25206,meyer_fdp, FDP,olafscholz, SPD,NOT
25207,meyer_fdp, FDP,olafscholz, SPD,NOT
25208,meyer_fdp, FDP,olafscholz, SPD,HOF
25209,meyer_fdp, FDP,olafscholz, SPD,NOT
25210,meyer_fdp, FDP,olafscholz, SPD,NOT
25211,meyer_fdp, FDP,olafscholz, SPD,NOT
25212,meyer_fdp, FDP,olafscholz, SPD,NOT
25213,meyer_fdp, FDP,olafscholz, SPD,NOT
25214,meyer_fdp, FDP,olafscholz, SPD,NOT
25215,meyer_fdp, FDP,olafscholz, SPD,NOT
25216,meyer_fdp, FDP,olafscholz, SPD,NOT
25217,meyer_fdp, FDP,starkwatzinger, FDP,NOT
25218,meyer_fdp, FDP,starkwatzinger, FDP,NOT
25219,meyer_fdp, FDP,starkwatzinger, FDP,NOT
25220,meyer_fdp, FDP,starkwatzinger, FDP,NOT
25221,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25222,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25223,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25224,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25225,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25226,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25227,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25228,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25229,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25230,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25231,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25232,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25233,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25234,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25235,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25236,meyer_fdp, FDP,jensspahn, CDU/CSU,NOT
25237,meyer_fdp, FDP,goeringeckardt, Bündnis 90/Die Grünen,NOT
25238,meyer_fdp, FDP,ria_schroeder, FDP,NOT
25239,meyer_fdp, FDP,ria_schroeder, FDP,NOT
25240,meyer_fdp, FDP,jbrandenburgfdp, FDP,NOT
25241,meyer_fdp, FDP,jbrandenburgfdp, FDP,NOT
25242,meyer_fdp, FDP,jbrandenburgfdp, FDP,NOT
25243,meyer_fdp, FDP,jbrandenburgfdp, FDP,NOT
25244,meyer_fdp, FDP,jbrandenburgfdp, FDP,NOT
25245,meyer_fdp, FDP,jbrandenburgfdp, FDP,NOT
25246,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25247,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25248,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25249,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25250,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25251,meyer_fdp, FDP,paulziemiak, CDU/CSU,HOF
25252,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25253,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25254,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25255,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25256,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25257,meyer_fdp, FDP,paulziemiak, CDU/CSU,NOT
25258,meyer_fdp, FDP,lieblingxhain, Bündnis 90/Die Grünen,NOT
25259,meyer_fdp, FDP,lieblingxhain, Bündnis 90/Die Grünen,NOT
25260,meyer_fdp, FDP,eskensaskia, SPD,NOT
25261,meyer_fdp, FDP,eskensaskia, SPD,NOT
25262,meyer_fdp, FDP,eskensaskia, SPD,NOT
25263,meyer_fdp, FDP,eskensaskia, SPD,NOT
25264,meyer_fdp, FDP,eskensaskia, SPD,NOT
25265,meyer_fdp, FDP,konstantinnotz, Bündnis 90/Die Grünen,NOT
25266,meyer_fdp, FDP,konstantinnotz, Bündnis 90/Die Grünen,NOT
25267,meyer_fdp, FDP,janoschdahmen, Bündnis 90/Die Grünen,HOF
25268,meyer_fdp, FDP,olliluksic, FDP,NOT
25269,meyer_fdp, FDP,olliluksic, FDP,NOT
25270,meyer_fdp, FDP,olliluksic, FDP,NOT
25271,meyer_fdp, FDP,olliluksic, FDP,NOT
25272,meyer_fdp, FDP,olliluksic, FDP,NOT
25273,meyer_fdp, FDP,olliluksic, FDP,NOT
25274,meyer_fdp, FDP,olliluksic, FDP,NOT
25275,meyer_fdp, FDP,olliluksic, FDP,NOT
25276,meyer_fdp, FDP,wissing, FDP,NOT
25277,meyer_fdp, FDP,eutheurer, FDP,NOT
25278,meyer_fdp, FDP,eutheurer, FDP,NOT
25279,meyer_fdp, FDP,eutheurer, FDP,NOT
25280,meyer_fdp, FDP,eutheurer, FDP,NOT
25281,meyer_fdp, FDP,eutheurer, FDP,NOT
25282,meyer_fdp, FDP,susannehennig, Die Linke,NOT
25283,meyer_fdp, FDP,johannesvogel, FDP,NOT
25284,meyer_fdp, FDP,johannesvogel, FDP,NOT
25285,meyer_fdp, FDP,johannesvogel, FDP,NOT
25286,meyer_fdp, FDP,johannesvogel, FDP,NOT
25287,meyer_fdp, FDP,konstantinkuhle, FDP,NOT
25288,meyer_fdp, FDP,konstantinkuhle, FDP,NOT
25289,meyer_fdp, FDP,konstantinkuhle, FDP,NOT
25290,meyer_fdp, FDP,konstantinkuhle, FDP,NOT
25291,meyer_fdp, FDP,konstantinkuhle, FDP,NOT
25292,meyer_fdp, FDP,konstantinkuhle, FDP,NOT
25293,meyer_fdp, FDP,konstantinkuhle, FDP,NOT
25294,meyer_fdp, FDP,petrapaumahe, Die Linke,NOT
25295,meyer_fdp, FDP,petrapaumahe, Die Linke,NOT
25296,meyer_fdp, FDP,petrapaumahe, Die Linke,NOT
25297,meyer_fdp, FDP,kuehnikev, SPD,NOT
25298,meyer_fdp, FDP,kuehnikev, SPD,NOT
25299,meyer_fdp, FDP,kuehnikev, SPD,NOT
25300,meyer_fdp, FDP,kuehnikev, SPD,NOT
25301,meyer_fdp, FDP,kuehnikev, SPD,NOT
25302,meyer_fdp, FDP,kuehnikev, SPD,NOT
25303,meyer_fdp, FDP,kuehnikev, SPD,NOT
25304,meyer_fdp, FDP,kuehnikev, SPD,NOT
25305,meyer_fdp, FDP,kuehnikev, SPD,NOT
25306,meyer_fdp, FDP,kuehnikev, SPD,NOT
25307,meyer_fdp, FDP,kuehnikev, SPD,NOT
25308,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25309,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25310,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25311,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25312,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25313,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25314,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25315,meyer_fdp, FDP,ullmannmdb, FDP,NOT
25316,meyer_fdp, FDP,jm_luczak, CDU/CSU,NOT
25317,meyer_fdp, FDP,jm_luczak, CDU/CSU,NOT
25318,meyer_fdp, FDP,jm_luczak, CDU/CSU,NOT
25319,meyer_fdp, FDP,b_riexinger, Die Linke,NOT
25320,meyer_fdp, FDP,otto_fricke, FDP,NOT
25321,meyer_fdp, FDP,otto_fricke, FDP,NOT
25322,meyer_fdp, FDP,otto_fricke, FDP,NOT
25323,meyer_fdp, FDP,otto_fricke, FDP,NOT
25324,meyer_fdp, FDP,otto_fricke, FDP,NOT
25325,meyer_fdp, FDP,otto_fricke, FDP,NOT
25326,meyer_fdp, FDP,otto_fricke, FDP,NOT
25327,meyer_fdp, FDP,otto_fricke, FDP,HOF
25328,meyer_fdp, FDP,otto_fricke, FDP,NOT
25329,meyer_fdp, FDP,otto_fricke, FDP,NOT
25330,meyer_fdp, FDP,otto_fricke, FDP,NOT
25331,meyer_fdp, FDP,otto_fricke, FDP,NOT
25332,meyer_fdp, FDP,otto_fricke, FDP,NOT
25333,meyer_fdp, FDP,otto_fricke, FDP,NOT
25334,meyer_fdp, FDP,otto_fricke, FDP,HOF
25335,meyer_fdp, FDP,otto_fricke, FDP,NOT
25336,meyer_fdp, FDP,larsklingbeil, SPD,NOT
25337,meyer_fdp, FDP,koehler_fdp, FDP,NOT
25338,meyer_fdp, FDP,koehler_fdp, FDP,NOT
25339,meyer_fdp, FDP,dirkwiesespd, SPD,HOF
25340,meyer_fdp, FDP,dirkwiesespd, SPD,NOT
25341,meyer_fdp, FDP,nicole_ae_bauer, FDP,NOT
25342,meyer_fdp, FDP,nicole_ae_bauer, FDP,NOT
25343,meyer_fdp, FDP,nicole_ae_bauer, FDP,NOT
25344,meyer_fdp, FDP,nicole_ae_bauer, FDP,NOT
25345,meyer_fdp, FDP,nicole_ae_bauer, FDP,NOT
25346,meyer_fdp, FDP,krusehamburg, FDP,NOT
25347,meyer_fdp, FDP,hbraun, CDU/CSU,NOT
25348,meyer_fdp, FDP,hbraun, CDU/CSU,NOT
25349,meyer_fdp, FDP,cad59, FDP,NOT
25350,meyer_fdp, FDP,cad59, FDP,NOT
25351,meyer_fdp, FDP,mdbklein, FDP,NOT
25352,meyer_fdp, FDP,marioczaja, CDU/CSU,NOT
25353,meyer_fdp, FDP,marioczaja, CDU/CSU,NOT
25354,meyer_fdp, FDP,kathabeck, Bündnis 90/Die Grünen,NOT
25355,meyer_fdp, FDP,kathabeck, Bündnis 90/Die Grünen,NOT
25356,meyer_fdp, FDP,sven_kindler, Bündnis 90/Die Grünen,NOT
25357,meyer_fdp, FDP,sven_kindler, Bündnis 90/Die Grünen,HOF
25358,meyer_fdp, FDP,sven_kindler, Bündnis 90/Die Grünen,NOT
25359,meyer_fdp, FDP,dfoest, FDP,NOT
25360,meyer_fdp, FDP,dfoest, FDP,NOT
25361,meyer_fdp, FDP,dfoest, FDP,NOT
25362,meyer_fdp, FDP,dfoest, FDP,NOT
25363,meyer_fdp, FDP,dfoest, FDP,NOT
25364,meyer_fdp, FDP,dfoest, FDP,NOT
25365,meyer_fdp, FDP,dfoest, FDP,NOT
25366,meyer_fdp, FDP,dfoest, FDP,NOT
25367,meyer_fdp, FDP,dfoest, FDP,NOT
25368,meyer_fdp, FDP,dfoest, FDP,NOT
25369,meyer_fdp, FDP,dfoest, FDP,NOT
25370,meyer_fdp, FDP,dfoest, FDP,NOT
25371,meyer_fdp, FDP,dfoest, FDP,NOT
25372,meyer_fdp, FDP,dfoest, FDP,NOT
25373,meyer_fdp, FDP,dfoest, FDP,NOT
25374,meyer_fdp, FDP,dfoest, FDP,NOT
25375,meyer_fdp, FDP,dfoest, FDP,NOT
25376,meyer_fdp, FDP,dfoest, FDP,NOT
25377,meyer_fdp, FDP,dfoest, FDP,NOT
25378,meyer_fdp, FDP,dfoest, FDP,NOT
25379,meyer_fdp, FDP,dfoest, FDP,NOT
25380,meyer_fdp, FDP,dfoest, FDP,NOT
25381,meyer_fdp, FDP,dfoest, FDP,NOT
25382,meyer_fdp, FDP,dfoest, FDP,NOT
25383,meyer_fdp, FDP,dfoest, FDP,NOT
25384,meyer_fdp, FDP,dfoest, FDP,NOT
25385,meyer_fdp, FDP,dfoest, FDP,NOT
25386,meyer_fdp, FDP,dfoest, FDP,NOT
